EPOCH_yyyy-mm-ddThh:mm:ss.sssZ,X_GSE_km,Y_GSE_km,Z_GSE_km
2019-01-08T17:53:00.000Z,1547018.5,18628.422,-153370.3
2019-01-08T17:54:00.000Z,1547018.3,18622.496,-153372.57
2019-01-08T17:55:00.000Z,1547018,18616.569,-153374.84
2019-01-08T17:56:00.000Z,1547017.8,18610.643,-153377.1
2019-01-08T17:57:00.000Z,1547017.6,18604.716,-153379.37
2019-01-08T17:58:00.000Z,1547017.4,18598.79,-153381.64
2019-01-08T17:59:00.000Z,1547017.2,18592.863,-153383.9
2019-01-08T18:00:00.000Z,1547017,18586.937,-153386.17
2019-01-08T18:01:00.000Z,1547016.7,18581.01,-153388.44
2019-01-08T18:02:00.000Z,1547016.5,18575.083,-153390.7
2019-01-08T18:03:00.000Z,1547016.3,18569.157,-153392.97
2019-01-08T18:04:00.000Z,1547016.1,18563.23,-153395.24
2019-01-08T18:05:00.000Z,1547015.9,18557.303,-153397.5
2019-01-08T18:06:00.000Z,1547015.7,18551.376,-153399.77
2019-01-08T18:07:00.000Z,1547015.4,18545.449,-153402.03
2019-01-08T18:08:00.000Z,1547015.2,18539.522,-153404.3
2019-01-08T18:09:00.000Z,1547015,18533.595,-153406.57
2019-01-08T18:10:00.000Z,1547014.8,18527.668,-153408.83
2019-01-08T18:11:00.000Z,1547014.6,18521.741,-153411.1
2019-01-08T18:12:00.000Z,1547014.3,18515.813,-153413.36
2019-01-08T18:13:00.000Z,1547014.1,18509.886,-153415.63
2019-01-08T18:14:00.000Z,1547013.9,18503.959,-153417.89
2019-01-08T18:15:00.000Z,1547013.7,18498.031,-153420.16
2019-01-08T18:16:00.000Z,1547013.5,18492.104,-153422.42
2019-01-08T18:17:00.000Z,1547013.2,18486.176,-153424.69
2019-01-08T18:18:00.000Z,1547013,18480.249,-153426.95
2019-01-08T18:19:00.000Z,1547012.8,18474.321,-153429.22
2019-01-08T18:20:00.000Z,1547012.6,18468.394,-153431.48
2019-01-08T18:21:00.000Z,1547012.4,18462.466,-153433.75
2019-01-08T18:22:00.000Z,1547012.2,18456.538,-153436.01
2019-01-08T18:23:00.000Z,1547011.9,18450.61,-153438.28
2019-01-08T18:24:00.000Z,1547011.7,18444.683,-153440.54
2019-01-08T18:25:00.000Z,1547011.5,18438.755,-153442.81
2019-01-08T18:26:00.000Z,1547011.3,18432.827,-153445.07
2019-01-08T18:27:00.000Z,1547011.1,18426.899,-153447.34
2019-01-08T18:28:00.000Z,1547010.8,18420.971,-153449.6
2019-01-08T18:29:00.000Z,1547010.6,18415.043,-153451.86
2019-01-08T18:30:00.000Z,1547010.4,18409.115,-153454.13
2019-01-08T18:31:00.000Z,1547010.2,18403.186,-153456.39
2019-01-08T18:32:00.000Z,1547009.9,18397.258,-153458.66
2019-01-08T18:33:00.000Z,1547009.7,18391.33,-153460.92
2019-01-08T18:34:00.000Z,1547009.5,18385.401,-153463.18
2019-01-08T18:35:00.000Z,1547009.3,18379.473,-153465.45
2019-01-08T18:36:00.000Z,1547009.1,18373.545,-153467.71
2019-01-08T18:37:00.000Z,1547008.8,18367.616,-153469.97
2019-01-08T18:38:00.000Z,1547008.6,18361.688,-153472.24
2019-01-08T18:39:00.000Z,1547008.4,18355.759,-153474.5
2019-01-08T18:40:00.000Z,1547008.2,18349.83,-153476.76
2019-01-08T18:41:00.000Z,1547008,18343.902,-153479.03
2019-01-08T18:42:00.000Z,1547007.7,18337.973,-153481.29
2019-01-08T18:43:00.000Z,1547007.5,18332.044,-153483.55
2019-01-08T18:44:00.000Z,1547007.3,18326.115,-153485.82
2019-01-08T18:45:00.000Z,1547007.1,18320.186,-153488.08
2019-01-08T18:46:00.000Z,1547006.8,18314.257,-153490.34
2019-01-08T18:47:00.000Z,1547006.6,18308.328,-153492.6
2019-01-08T18:48:00.000Z,1547006.4,18302.399,-153494.87
2019-01-08T18:49:00.000Z,1547006.2,18296.47,-153497.13
2019-01-08T18:50:00.000Z,1547005.9,18290.541,-153499.39
2019-01-08T18:51:00.000Z,1547005.7,18284.612,-153501.65
2019-01-08T18:52:00.000Z,1547005.5,18278.682,-153503.91
2019-01-08T18:53:00.000Z,1547005.3,18272.753,-153506.18
2019-01-08T18:54:00.000Z,1547005,18266.824,-153508.44
2019-01-08T18:55:00.000Z,1547004.8,18260.894,-153510.7
2019-01-08T18:56:00.000Z,1547004.6,18254.965,-153512.96
2019-01-08T18:57:00.000Z,1547004.4,18249.035,-153515.22
2019-01-08T18:58:00.000Z,1547004.2,18243.106,-153517.49
2019-01-08T18:59:00.000Z,1547003.9,18237.176,-153519.75
2019-01-08T19:00:00.000Z,1547003.7,18231.246,-153522.01
2019-01-08T19:01:00.000Z,1547003.5,18225.317,-153524.27
2019-01-08T19:02:00.000Z,1547003.3,18219.387,-153526.53
2019-01-08T19:03:00.000Z,1547003,18213.457,-153528.79
2019-01-08T19:04:00.000Z,1547002.8,18207.527,-153531.05
2019-01-08T19:05:00.000Z,1547002.6,18201.597,-153533.31
2019-01-08T19:06:00.000Z,1547002.3,18195.667,-153535.58
2019-01-08T19:07:00.000Z,1547002.1,18189.737,-153537.84
2019-01-08T19:08:00.000Z,1547001.9,18183.807,-153540.1
2019-01-08T19:09:00.000Z,1547001.7,18177.877,-153542.36
2019-01-08T19:10:00.000Z,1547001.4,18171.947,-153544.62
2019-01-08T19:11:00.000Z,1547001.2,18166.016,-153546.88
2019-01-08T19:12:00.000Z,1547001,18160.086,-153549.14
2019-01-08T19:13:00.000Z,1547000.8,18154.156,-153551.4
2019-01-08T19:14:00.000Z,1547000.5,18148.225,-153553.66
2019-01-08T19:15:00.000Z,1547000.3,18142.295,-153555.92
2019-01-08T19:16:00.000Z,1547000.1,18136.364,-153558.18
2019-01-08T19:17:00.000Z,1546999.9,18130.434,-153560.44
2019-01-08T19:18:00.000Z,1546999.6,18124.503,-153562.7
2019-01-08T19:19:00.000Z,1546999.4,18118.572,-153564.96
2019-01-08T19:20:00.000Z,1546999.2,18112.642,-153567.22
2019-01-08T19:21:00.000Z,1546998.9,18106.711,-153569.48
2019-01-08T19:22:00.000Z,1546998.7,18100.78,-153571.74
2019-01-08T19:23:00.000Z,1546998.5,18094.849,-153574
2019-01-08T19:24:00.000Z,1546998.3,18088.918,-153576.26
2019-01-08T19:25:00.000Z,1546998,18082.987,-153578.52
2019-01-08T19:26:00.000Z,1546997.8,18077.056,-153580.77
2019-01-08T19:27:00.000Z,1546997.6,18071.125,-153583.03
2019-01-08T19:28:00.000Z,1546997.4,18065.194,-153585.29
2019-01-08T19:29:00.000Z,1546997.1,18059.263,-153587.55
2019-01-08T19:30:00.000Z,1546996.9,18053.332,-153589.81
2019-01-08T19:31:00.000Z,1546996.7,18047.4,-153592.07
2019-01-08T19:32:00.000Z,1546996.4,18041.469,-153594.33
2019-01-08T19:33:00.000Z,1546996.2,18035.538,-153596.59
2019-01-08T19:34:00.000Z,1546996,18029.606,-153598.84
2019-01-08T19:35:00.000Z,1546995.7,18023.675,-153601.1
2019-01-08T19:36:00.000Z,1546995.5,18017.743,-153603.36
2019-01-08T19:37:00.000Z,1546995.3,18011.812,-153605.62
2019-01-08T19:38:00.000Z,1546995.1,18005.88,-153607.88
2019-01-08T19:39:00.000Z,1546994.8,17999.948,-153610.14
2019-01-08T19:40:00.000Z,1546994.6,17994.017,-153612.39
2019-01-08T19:41:00.000Z,1546994.4,17988.085,-153614.65
2019-01-08T19:42:00.000Z,1546994.1,17982.153,-153616.91
2019-01-08T19:43:00.000Z,1546993.9,17976.221,-153619.17
2019-01-08T19:44:00.000Z,1546993.7,17970.289,-153621.42
2019-01-08T19:45:00.000Z,1546993.4,17964.357,-153623.68
2019-01-08T19:46:00.000Z,1546993.2,17958.425,-153625.94
2019-01-08T19:47:00.000Z,1546993,17952.493,-153628.2
2019-01-08T19:48:00.000Z,1546992.8,17946.561,-153630.45
2019-01-08T19:49:00.000Z,1546992.5,17940.628,-153632.71
2019-01-08T19:50:00.000Z,1546992.3,17934.696,-153634.97
2019-01-08T19:51:00.000Z,1546992.1,17928.764,-153637.22
2019-01-08T19:52:00.000Z,1546991.8,17922.831,-153639.48
2019-01-08T19:53:00.000Z,1546991.6,17916.899,-153641.74
2019-01-08T19:54:00.000Z,1546991.4,17910.967,-153643.99
2019-01-08T19:55:00.000Z,1546991.1,17905.034,-153646.25
2019-01-08T19:56:00.000Z,1546990.9,17899.101,-153648.51
2019-01-08T19:57:00.000Z,1546990.7,17893.169,-153650.76
2019-01-08T19:58:00.000Z,1546990.4,17887.236,-153653.02
2019-01-08T19:59:00.000Z,1546990.2,17881.303,-153655.28
2019-01-08T20:00:00.000Z,1546990,17875.371,-153657.53
2019-01-08T20:01:00.000Z,1546989.7,17869.438,-153659.79
2019-01-08T20:02:00.000Z,1546989.5,17863.505,-153662.05
2019-01-08T20:03:00.000Z,1546989.3,17857.572,-153664.3
2019-01-08T20:04:00.000Z,1546989,17851.639,-153666.56
2019-01-08T20:05:00.000Z,1546988.8,17845.706,-153668.81
2019-01-08T20:06:00.000Z,1546988.6,17839.773,-153671.07
2019-01-08T20:07:00.000Z,1546988.3,17833.84,-153673.32
2019-01-08T20:08:00.000Z,1546988.1,17827.907,-153675.58
2019-01-08T20:09:00.000Z,1546987.9,17821.973,-153677.83
2019-01-08T20:10:00.000Z,1546987.6,17816.04,-153680.09
2019-01-08T20:11:00.000Z,1546987.4,17810.107,-153682.35
2019-01-08T20:12:00.000Z,1546987.2,17804.173,-153684.6
2019-01-08T20:13:00.000Z,1546986.9,17798.24,-153686.86
2019-01-08T20:14:00.000Z,1546986.7,17792.306,-153689.11
2019-01-08T20:15:00.000Z,1546986.5,17786.373,-153691.37
2019-01-08T20:16:00.000Z,1546986.2,17780.439,-153693.62
2019-01-08T20:17:00.000Z,1546986,17774.505,-153695.87
2019-01-08T20:18:00.000Z,1546985.8,17768.572,-153698.13
2019-01-08T20:19:00.000Z,1546985.5,17762.638,-153700.38
2019-01-08T20:20:00.000Z,1546985.3,17756.704,-153702.64
2019-01-08T20:21:00.000Z,1546985,17750.77,-153704.89
2019-01-08T20:22:00.000Z,1546984.8,17744.836,-153707.15
2019-01-08T20:23:00.000Z,1546984.6,17738.902,-153709.4
2019-01-08T20:24:00.000Z,1546984.3,17732.968,-153711.65
2019-01-08T20:25:00.000Z,1546984.1,17727.034,-153713.91
2019-01-08T20:26:00.000Z,1546983.9,17721.1,-153716.16
2019-01-08T20:27:00.000Z,1546983.6,17715.166,-153718.42
2019-01-08T20:28:00.000Z,1546983.4,17709.232,-153720.67
2019-01-08T20:29:00.000Z,1546983.2,17703.297,-153722.92
2019-01-08T20:30:00.000Z,1546982.9,17697.363,-153725.18
2019-01-08T20:31:00.000Z,1546982.7,17691.429,-153727.43
2019-01-08T20:32:00.000Z,1546982.4,17685.494,-153729.68
2019-01-08T20:33:00.000Z,1546982.2,17679.56,-153731.94
2019-01-08T20:34:00.000Z,1546982,17673.625,-153734.19
2019-01-08T20:35:00.000Z,1546981.7,17667.691,-153736.44
2019-01-08T20:36:00.000Z,1546981.5,17661.756,-153738.7
2019-01-08T20:37:00.000Z,1546981.3,17655.821,-153740.95
2019-01-08T20:38:00.000Z,1546981,17649.886,-153743.2
2019-01-08T20:39:00.000Z,1546980.8,17643.952,-153745.46
2019-01-08T20:40:00.000Z,1546980.5,17638.017,-153747.71
2019-01-08T20:41:00.000Z,1546980.3,17632.082,-153749.96
2019-01-08T20:42:00.000Z,1546980.1,17626.147,-153752.21
2019-01-08T20:43:00.000Z,1546979.8,17620.212,-153754.47
2019-01-08T20:44:00.000Z,1546979.6,17614.277,-153756.72
2019-01-08T20:45:00.000Z,1546979.3,17608.342,-153758.97
2019-01-08T20:46:00.000Z,1546979.1,17602.406,-153761.22
2019-01-08T20:47:00.000Z,1546978.9,17596.471,-153763.47
2019-01-08T20:48:00.000Z,1546978.6,17590.536,-153765.73
2019-01-08T20:49:00.000Z,1546978.4,17584.601,-153767.98
2019-01-08T20:50:00.000Z,1546978.2,17578.665,-153770.23
2019-01-08T20:51:00.000Z,1546977.9,17572.73,-153772.48
2019-01-08T20:52:00.000Z,1546977.7,17566.794,-153774.73
2019-01-08T20:53:00.000Z,1546977.4,17560.859,-153776.98
2019-01-08T20:54:00.000Z,1546977.2,17554.923,-153779.24
2019-01-08T20:55:00.000Z,1546977,17548.988,-153781.49
2019-01-08T20:56:00.000Z,1546976.7,17543.052,-153783.74
2019-01-08T20:57:00.000Z,1546976.5,17537.116,-153785.99
2019-01-08T20:58:00.000Z,1546976.2,17531.18,-153788.24
2019-01-08T20:59:00.000Z,1546976,17525.244,-153790.49
2019-01-08T21:00:00.000Z,1546975.7,17519.309,-153792.74
2019-01-08T21:01:00.000Z,1546975.5,17513.373,-153794.99
2019-01-08T21:02:00.000Z,1546975.3,17507.437,-153797.24
2019-01-08T21:03:00.000Z,1546975,17501.501,-153799.5
2019-01-08T21:04:00.000Z,1546974.8,17495.564,-153801.75
2019-01-08T21:05:00.000Z,1546974.5,17489.628,-153804
2019-01-08T21:06:00.000Z,1546974.3,17483.692,-153806.25
2019-01-08T21:07:00.000Z,1546974.1,17477.756,-153808.5
2019-01-08T21:08:00.000Z,1546973.8,17471.819,-153810.75
2019-01-08T21:09:00.000Z,1546973.6,17465.883,-153813
2019-01-08T21:10:00.000Z,1546973.3,17459.947,-153815.25
2019-01-08T21:11:00.000Z,1546973.1,17454.01,-153817.5
2019-01-08T21:12:00.000Z,1546972.8,17448.074,-153819.75
2019-01-08T21:13:00.000Z,1546972.6,17442.137,-153822
2019-01-08T21:14:00.000Z,1546972.4,17436.2,-153824.25
2019-01-08T21:15:00.000Z,1546972.1,17430.264,-153826.5
2019-01-08T21:16:00.000Z,1546971.9,17424.327,-153828.75
2019-01-08T21:17:00.000Z,1546971.6,17418.39,-153830.99
2019-01-08T21:18:00.000Z,1546971.4,17412.453,-153833.24
2019-01-08T21:19:00.000Z,1546971.1,17406.517,-153835.49
2019-01-08T21:20:00.000Z,1546970.9,17400.58,-153837.74
2019-01-08T21:21:00.000Z,1546970.7,17394.643,-153839.99
2019-01-08T21:22:00.000Z,1546970.4,17388.706,-153842.24
2019-01-08T21:23:00.000Z,1546970.2,17382.768,-153844.49
2019-01-08T21:24:00.000Z,1546969.9,17376.831,-153846.74
2019-01-08T21:25:00.000Z,1546969.7,17370.894,-153848.99
2019-01-08T21:26:00.000Z,1546969.4,17364.957,-153851.24
2019-01-08T21:27:00.000Z,1546969.2,17359.02,-153853.48
2019-01-08T21:28:00.000Z,1546968.9,17353.082,-153855.73
2019-01-08T21:29:00.000Z,1546968.7,17347.145,-153857.98
2019-01-08T21:30:00.000Z,1546968.5,17341.207,-153860.23
2019-01-08T21:31:00.000Z,1546968.2,17335.27,-153862.48
2019-01-08T21:32:00.000Z,1546968,17329.332,-153864.73
2019-01-08T21:33:00.000Z,1546967.7,17323.395,-153866.97
2019-01-08T21:34:00.000Z,1546967.5,17317.457,-153869.22
2019-01-08T21:35:00.000Z,1546967.2,17311.519,-153871.47
2019-01-08T21:36:00.000Z,1546967,17305.581,-153873.72
2019-01-08T21:37:00.000Z,1546966.7,17299.644,-153875.97
2019-01-08T21:38:00.000Z,1546966.5,17293.706,-153878.21
2019-01-08T21:39:00.000Z,1546966.2,17287.768,-153880.46
2019-01-08T21:40:00.000Z,1546966,17281.83,-153882.71
2019-01-08T21:41:00.000Z,1546965.8,17275.892,-153884.95
2019-01-08T21:42:00.000Z,1546965.5,17269.954,-153887.2
2019-01-08T21:43:00.000Z,1546965.3,17264.015,-153889.45
2019-01-08T21:44:00.000Z,1546965,17258.077,-153891.7
2019-01-08T21:45:00.000Z,1546964.8,17252.139,-153893.94
2019-01-08T21:46:00.000Z,1546964.5,17246.201,-153896.19
2019-01-08T21:47:00.000Z,1546964.3,17240.262,-153898.44
2019-01-08T21:48:00.000Z,1546964,17234.324,-153900.68
2019-01-08T21:49:00.000Z,1546963.8,17228.385,-153902.93
2019-01-08T21:50:00.000Z,1546963.5,17222.447,-153905.18
2019-01-08T21:51:00.000Z,1546963.3,17216.508,-153907.42
2019-01-08T21:52:00.000Z,1546963,17210.57,-153909.67
2019-01-08T21:53:00.000Z,1546962.8,17204.631,-153911.92
2019-01-08T21:54:00.000Z,1546962.5,17198.692,-153914.16
2019-01-08T21:55:00.000Z,1546962.3,17192.754,-153916.41
2019-01-08T21:56:00.000Z,1546962,17186.815,-153918.65
2019-01-08T21:57:00.000Z,1546961.8,17180.876,-153920.9
2019-01-08T21:58:00.000Z,1546961.5,17174.937,-153923.15
2019-01-08T21:59:00.000Z,1546961.3,17168.998,-153925.39
2019-01-08T22:00:00.000Z,1546961,17163.059,-153927.64
2019-01-08T22:01:00.000Z,1546960.8,17157.12,-153929.88
2019-01-08T22:02:00.000Z,1546960.6,17151.181,-153932.13
2019-01-08T22:03:00.000Z,1546960.3,17145.241,-153934.37
2019-01-08T22:04:00.000Z,1546960.1,17139.302,-153936.62
2019-01-08T22:05:00.000Z,1546959.8,17133.363,-153938.86
2019-01-08T22:06:00.000Z,1546959.6,17127.423,-153941.11
2019-01-08T22:07:00.000Z,1546959.3,17121.484,-153943.35
2019-01-08T22:08:00.000Z,1546959.1,17115.545,-153945.6
2019-01-08T22:09:00.000Z,1546958.8,17109.605,-153947.84
2019-01-08T22:10:00.000Z,1546958.6,17103.666,-153950.09
2019-01-08T22:11:00.000Z,1546958.3,17097.726,-153952.33
2019-01-08T22:12:00.000Z,1546958.1,17091.786,-153954.58
2019-01-08T22:13:00.000Z,1546957.8,17085.847,-153956.82
2019-01-08T22:14:00.000Z,1546957.6,17079.907,-153959.07
2019-01-08T22:15:00.000Z,1546957.3,17073.967,-153961.31
2019-01-08T22:16:00.000Z,1546957,17068.027,-153963.56
2019-01-08T22:17:00.000Z,1546956.8,17062.087,-153965.8
2019-01-08T22:18:00.000Z,1546956.5,17056.147,-153968.04
2019-01-08T22:19:00.000Z,1546956.3,17050.207,-153970.29
2019-01-08T22:20:00.000Z,1546956,17044.267,-153972.53
2019-01-08T22:21:00.000Z,1546955.8,17038.327,-153974.78
2019-01-08T22:22:00.000Z,1546955.5,17032.387,-153977.02
2019-01-08T22:23:00.000Z,1546955.3,17026.446,-153979.26
2019-01-08T22:24:00.000Z,1546955,17020.506,-153981.51
2019-01-08T22:25:00.000Z,1546954.8,17014.566,-153983.75
2019-01-08T22:26:00.000Z,1546954.5,17008.625,-153985.99
2019-01-08T22:27:00.000Z,1546954.3,17002.685,-153988.24
2019-01-08T22:28:00.000Z,1546954,16996.744,-153990.48
2019-01-08T22:29:00.000Z,1546953.8,16990.804,-153992.72
2019-01-08T22:30:00.000Z,1546953.5,16984.863,-153994.97
2019-01-08T22:31:00.000Z,1546953.3,16978.922,-153997.21
2019-01-08T22:32:00.000Z,1546953,16972.982,-153999.45
2019-01-08T22:33:00.000Z,1546952.8,16967.041,-154001.69
2019-01-08T22:34:00.000Z,1546952.5,16961.1,-154003.94
2019-01-08T22:35:00.000Z,1546952.3,16955.159,-154006.18
2019-01-08T22:36:00.000Z,1546952,16949.218,-154008.42
2019-01-08T22:37:00.000Z,1546951.7,16943.277,-154010.66
2019-01-08T22:38:00.000Z,1546951.5,16937.336,-154012.91
2019-01-08T22:39:00.000Z,1546951.2,16931.395,-154015.15
2019-01-08T22:40:00.000Z,1546951,16925.454,-154017.39
2019-01-08T22:41:00.000Z,1546950.7,16919.513,-154019.63
2019-01-08T22:42:00.000Z,1546950.5,16913.572,-154021.88
2019-01-08T22:43:00.000Z,1546950.2,16907.63,-154024.12
2019-01-08T22:44:00.000Z,1546950,16901.689,-154026.36
2019-01-08T22:45:00.000Z,1546949.7,16895.748,-154028.6
2019-01-08T22:46:00.000Z,1546949.5,16889.806,-154030.84
2019-01-08T22:47:00.000Z,1546949.2,16883.865,-154033.08
2019-01-08T22:48:00.000Z,1546948.9,16877.923,-154035.33
2019-01-08T22:49:00.000Z,1546948.7,16871.981,-154037.57
2019-01-08T22:50:00.000Z,1546948.4,16866.04,-154039.81
2019-01-08T22:51:00.000Z,1546948.2,16860.098,-154042.05
2019-01-08T22:52:00.000Z,1546947.9,16854.156,-154044.29
2019-01-08T22:53:00.000Z,1546947.7,16848.214,-154046.53
2019-01-08T22:54:00.000Z,1546947.4,16842.273,-154048.77
2019-01-08T22:55:00.000Z,1546947.2,16836.331,-154051.01
2019-01-08T22:56:00.000Z,1546946.9,16830.389,-154053.25
2019-01-08T22:57:00.000Z,1546946.6,16824.447,-154055.49
2019-01-08T22:58:00.000Z,1546946.4,16818.504,-154057.73
2019-01-08T22:59:00.000Z,1546946.1,16812.562,-154059.98
2019-01-08T23:00:00.000Z,1546945.9,16806.62,-154062.22
2019-01-08T23:01:00.000Z,1546945.6,16800.678,-154064.46
2019-01-08T23:02:00.000Z,1546945.4,16794.736,-154066.7
2019-01-08T23:03:00.000Z,1546945.1,16788.793,-154068.94
2019-01-08T23:04:00.000Z,1546944.8,16782.851,-154071.18
2019-01-08T23:05:00.000Z,1546944.6,16776.908,-154073.42
2019-01-08T23:06:00.000Z,1546944.3,16770.966,-154075.66
2019-01-08T23:07:00.000Z,1546944.1,16765.023,-154077.9
2019-01-08T23:08:00.000Z,1546943.8,16759.081,-154080.14
2019-01-08T23:09:00.000Z,1546943.6,16753.138,-154082.38
2019-01-08T23:10:00.000Z,1546943.3,16747.195,-154084.61
2019-01-08T23:11:00.000Z,1546943,16741.252,-154086.85
2019-01-08T23:12:00.000Z,1546942.8,16735.31,-154089.09
2019-01-08T23:13:00.000Z,1546942.5,16729.367,-154091.33
2019-01-08T23:14:00.000Z,1546942.3,16723.424,-154093.57
2019-01-08T23:15:00.000Z,1546942,16717.481,-154095.81
2019-01-08T23:16:00.000Z,1546941.7,16711.538,-154098.05
2019-01-08T23:17:00.000Z,1546941.5,16705.595,-154100.29
2019-01-08T23:18:00.000Z,1546941.2,16699.651,-154102.53
2019-01-08T23:19:00.000Z,1546941,16693.708,-154104.77
2019-01-08T23:20:00.000Z,1546940.7,16687.765,-154107
2019-01-08T23:21:00.000Z,1546940.4,16681.822,-154109.24
2019-01-08T23:22:00.000Z,1546940.2,16675.878,-154111.48
2019-01-08T23:23:00.000Z,1546939.9,16669.935,-154113.72
2019-01-08T23:24:00.000Z,1546939.7,16663.991,-154115.96
2019-01-08T23:25:00.000Z,1546939.4,16658.048,-154118.2
2019-01-08T23:26:00.000Z,1546939.1,16652.104,-154120.43
2019-01-08T23:27:00.000Z,1546938.9,16646.161,-154122.67
2019-01-08T23:28:00.000Z,1546938.6,16640.217,-154124.91
2019-01-08T23:29:00.000Z,1546938.4,16634.273,-154127.15
2019-01-08T23:30:00.000Z,1546938.1,16628.329,-154129.39
2019-01-08T23:31:00.000Z,1546937.8,16622.386,-154131.62
2019-01-08T23:32:00.000Z,1546937.6,16616.442,-154133.86
2019-01-08T23:33:00.000Z,1546937.3,16610.498,-154136.1
2019-01-08T23:34:00.000Z,1546937.1,16604.554,-154138.34
2019-01-08T23:35:00.000Z,1546936.8,16598.61,-154140.57
2019-01-08T23:36:00.000Z,1546936.5,16592.666,-154142.81
2019-01-08T23:37:00.000Z,1546936.3,16586.721,-154145.05
2019-01-08T23:38:00.000Z,1546936,16580.777,-154147.29
2019-01-08T23:39:00.000Z,1546935.8,16574.833,-154149.52
2019-01-08T23:40:00.000Z,1546935.5,16568.889,-154151.76
2019-01-08T23:41:00.000Z,1546935.2,16562.944,-154154
2019-01-08T23:42:00.000Z,1546935,16557,-154156.23
2019-01-08T23:43:00.000Z,1546934.7,16551.055,-154158.47
2019-01-08T23:44:00.000Z,1546934.4,16545.111,-154160.71
2019-01-08T23:45:00.000Z,1546934.2,16539.166,-154162.94
2019-01-08T23:46:00.000Z,1546933.9,16533.222,-154165.18
2019-01-08T23:47:00.000Z,1546933.6,16527.277,-154167.41
2019-01-08T23:48:00.000Z,1546933.4,16521.332,-154169.65
2019-01-08T23:49:00.000Z,1546933.1,16515.387,-154171.89
2019-01-08T23:50:00.000Z,1546932.9,16509.443,-154174.12
2019-01-08T23:51:00.000Z,1546932.6,16503.498,-154176.36
2019-01-08T23:52:00.000Z,1546932.3,16497.553,-154178.59
2019-01-08T23:53:00.000Z,1546932.1,16491.608,-154180.83
2019-01-08T23:54:00.000Z,1546931.8,16485.663,-154183.07
2019-01-08T23:55:00.000Z,1546931.5,16479.718,-154185.3
2019-01-08T23:56:00.000Z,1546931.3,16473.772,-154187.54
2019-01-08T23:57:00.000Z,1546931,16467.827,-154189.77
2019-01-08T23:58:00.000Z,1546930.7,16461.882,-154192.01
2019-01-08T23:59:00.000Z,1546930.5,16455.937,-154194.24
2019-01-09T00:00:00.000Z,1546930.2,16449.991,-154196.48
2019-01-09T00:01:00.000Z,1546930,16444.046,-154198.71
2019-01-09T00:02:00.000Z,1546929.7,16438.1,-154200.95
2019-01-09T00:03:00.000Z,1546929.4,16432.155,-154203.18
2019-01-09T00:04:00.000Z,1546929.2,16426.209,-154205.42
2019-01-09T00:05:00.000Z,1546928.9,16420.263,-154207.65
2019-01-09T00:06:00.000Z,1546928.6,16414.318,-154209.89
2019-01-09T00:07:00.000Z,1546928.4,16408.372,-154212.12
2019-01-09T00:08:00.000Z,1546928.1,16402.426,-154214.36
2019-01-09T00:09:00.000Z,1546927.8,16396.48,-154216.59
2019-01-09T00:10:00.000Z,1546927.6,16390.534,-154218.82
2019-01-09T00:11:00.000Z,1546927.3,16384.588,-154221.06
2019-01-09T00:12:00.000Z,1546927,16378.642,-154223.29
2019-01-09T00:13:00.000Z,1546926.8,16372.696,-154225.53
2019-01-09T00:14:00.000Z,1546926.5,16366.75,-154227.76
2019-01-09T00:15:00.000Z,1546926.2,16360.804,-154229.99
2019-01-09T00:16:00.000Z,1546926,16354.858,-154232.23
2019-01-09T00:17:00.000Z,1546925.7,16348.912,-154234.46
2019-01-09T00:18:00.000Z,1546925.4,16342.965,-154236.69
2019-01-09T00:19:00.000Z,1546925.2,16337.019,-154238.93
2019-01-09T00:20:00.000Z,1546924.9,16331.072,-154241.16
2019-01-09T00:21:00.000Z,1546924.6,16325.126,-154243.39
2019-01-09T00:22:00.000Z,1546924.4,16319.179,-154245.63
2019-01-09T00:23:00.000Z,1546924.1,16313.233,-154247.86
2019-01-09T00:24:00.000Z,1546923.8,16307.286,-154250.09
2019-01-09T00:25:00.000Z,1546923.6,16301.339,-154252.33
2019-01-09T00:26:00.000Z,1546923.3,16295.393,-154254.56
2019-01-09T00:27:00.000Z,1546923,16289.446,-154256.79
2019-01-09T00:28:00.000Z,1546922.7,16283.499,-154259.03
2019-01-09T00:29:00.000Z,1546922.5,16277.552,-154261.26
2019-01-09T00:30:00.000Z,1546922.2,16271.605,-154263.49
2019-01-09T00:31:00.000Z,1546921.9,16265.658,-154265.72
2019-01-09T00:32:00.000Z,1546921.7,16259.711,-154267.95
2019-01-09T00:33:00.000Z,1546921.4,16253.764,-154270.19
2019-01-09T00:34:00.000Z,1546921.1,16247.817,-154272.42
2019-01-09T00:35:00.000Z,1546920.9,16241.869,-154274.65
2019-01-09T00:36:00.000Z,1546920.6,16235.922,-154276.88
2019-01-09T00:37:00.000Z,1546920.3,16229.975,-154279.11
2019-01-09T00:38:00.000Z,1546920.1,16224.027,-154281.35
2019-01-09T00:39:00.000Z,1546919.8,16218.08,-154283.58
2019-01-09T00:40:00.000Z,1546919.5,16212.132,-154285.81
2019-01-09T00:41:00.000Z,1546919.2,16206.185,-154288.04
2019-01-09T00:42:00.000Z,1546919,16200.237,-154290.27
2019-01-09T00:43:00.000Z,1546918.7,16194.289,-154292.5
2019-01-09T00:44:00.000Z,1546918.4,16188.342,-154294.74
2019-01-09T00:45:00.000Z,1546918.2,16182.394,-154296.97
