EPOCH_TIME_yyyy-mm-ddThh:mm:ss.sssZ,PROTON_DENSITY_n/cc,X_(S/C)__GSE_Re,Y_(S/C)__GSE_Re,Z_(S/C)__GSE_Re
2019-01-02T17:44:00.000Z,3.79,221.75,-31.54,14.33
2019-01-02T17:45:00.000Z,3.75,221.74,-31.54,14.33
2019-01-02T17:46:00.000Z,3.5,221.73,-31.53,14.32
2019-01-02T17:47:00.000Z,3.61,221.73,-31.54,14.33
2019-01-02T17:48:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T17:49:00.000Z,3.31,221.73,-31.53,14.32
2019-01-02T17:50:00.000Z,3.36,221.73,-31.53,14.32
2019-01-02T17:51:00.000Z,3.48,221.73,-31.53,14.32
2019-01-02T17:52:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T17:53:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T17:54:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T17:55:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T17:56:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T17:57:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T17:58:00.000Z,3.37,221.73,-31.53,14.32
2019-01-02T17:59:00.000Z,3.42,221.73,-31.53,14.32
2019-01-02T18:00:00.000Z,3.6,221.73,-31.53,14.32
2019-01-02T18:01:00.000Z,3.89,221.73,-31.52,14.32
2019-01-02T18:02:00.000Z,4,221.73,-31.52,14.32
2019-01-02T18:03:00.000Z,4.01,221.73,-31.52,14.32
2019-01-02T18:04:00.000Z,3.85,221.73,-31.52,14.32
2019-01-02T18:05:00.000Z,3.82,221.73,-31.52,14.32
2019-01-02T18:06:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T18:07:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T18:08:00.000Z,3.7,221.73,-31.52,14.32
2019-01-02T18:09:00.000Z,3.48,221.73,-31.52,14.31
2019-01-02T18:10:00.000Z,3.53,221.73,-31.52,14.31
2019-01-02T18:11:00.000Z,3.12,221.73,-31.51,14.31
2019-01-02T18:12:00.000Z,3.37,221.73,-31.51,14.31
2019-01-02T18:13:00.000Z,3.5,221.73,-31.52,14.31
2019-01-02T18:14:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T18:15:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T18:16:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T18:17:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T18:18:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T18:19:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T18:20:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T18:21:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T18:22:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T18:23:00.000Z,3.08,221.73,-31.5,14.31
2019-01-02T18:24:00.000Z,3.16,221.73,-31.5,14.31
2019-01-02T18:25:00.000Z,3.11,221.73,-31.51,14.31
2019-01-02T18:26:00.000Z,3.19,221.73,-31.5,14.31
2019-01-02T18:27:00.000Z,3.21,221.73,-31.5,14.3
2019-01-02T18:28:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T18:29:00.000Z,3.65,221.73,-31.5,14.3
2019-01-02T18:30:00.000Z,3.65,221.73,-31.5,14.3
2019-01-02T18:31:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T18:32:00.000Z,3.47,221.73,-31.5,14.3
2019-01-02T18:33:00.000Z,3.52,221.73,-31.5,14.3
2019-01-02T18:34:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T18:35:00.000Z,3.61,221.73,-31.5,14.3
2019-01-02T18:36:00.000Z,3.67,221.73,-31.5,14.3
2019-01-02T18:37:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T18:38:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T18:39:00.000Z,3.94,221.73,-31.5,14.3
2019-01-02T18:40:00.000Z,3.94,221.73,-31.5,14.3
2019-01-02T18:41:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T18:42:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T18:43:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T18:44:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T18:45:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T18:46:00.000Z,3.26,221.73,-31.49,14.3
2019-01-02T18:47:00.000Z,3.26,221.73,-31.49,14.3
2019-01-02T18:48:00.000Z,3.26,221.73,-31.49,14.3
2019-01-02T18:49:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T18:50:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T18:51:00.000Z,3.29,221.73,-31.49,14.3
2019-01-02T18:52:00.000Z,3.33,221.73,-31.49,14.3
2019-01-02T18:53:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T18:54:00.000Z,3.5,221.73,-31.49,14.3
2019-01-02T18:55:00.000Z,3.34,221.73,-31.49,14.3
2019-01-02T18:56:00.000Z,3.13,221.73,-31.49,14.3
2019-01-02T18:57:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T18:58:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T18:59:00.000Z,3.12,221.73,-31.49,14.3
2019-01-02T19:00:00.000Z,3.12,221.73,-31.49,14.3
2019-01-02T19:01:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T19:02:00.000Z,3.47,221.73,-31.49,14.3
2019-01-02T19:03:00.000Z,3.42,221.73,-31.49,14.3
2019-01-02T19:04:00.000Z,3.27,221.73,-31.48,14.29
2019-01-02T19:05:00.000Z,3.38,221.73,-31.49,14.29
2019-01-02T19:06:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T19:07:00.000Z,3.36,221.73,-31.48,14.29
2019-01-02T19:08:00.000Z,3.37,221.73,-31.48,14.29
2019-01-02T19:09:00.000Z,3.48,221.73,-31.48,14.29
2019-01-02T19:10:00.000Z,3.44,221.73,-31.48,14.29
2019-01-02T19:11:00.000Z,3.31,221.73,-31.48,14.29
2019-01-02T19:12:00.000Z,3.54,221.73,-31.48,14.29
2019-01-02T19:13:00.000Z,3.45,221.73,-31.48,14.29
2019-01-02T19:14:00.000Z,3.23,221.73,-31.48,14.29
2019-01-02T19:15:00.000Z,3.27,221.73,-31.48,14.29
2019-01-02T19:16:00.000Z,3.28,221.73,-31.48,14.29
2019-01-02T19:17:00.000Z,3.17,221.73,-31.47,14.29
2019-01-02T19:18:00.000Z,3.2,221.73,-31.47,14.29
2019-01-02T19:19:00.000Z,3.27,221.73,-31.47,14.29
2019-01-02T19:20:00.000Z,3.36,221.73,-31.47,14.29
2019-01-02T19:21:00.000Z,3.16,221.73,-31.47,14.29
2019-01-02T19:22:00.000Z,3.19,221.73,-31.47,14.28
2019-01-02T19:23:00.000Z,3.19,221.73,-31.47,14.28
2019-01-02T19:24:00.000Z,3.06,221.73,-31.47,14.28
2019-01-02T19:25:00.000Z,3.08,221.73,-31.47,14.28
2019-01-02T19:26:00.000Z,3.05,221.73,-31.47,14.28
2019-01-02T19:27:00.000Z,3.03,221.73,-31.47,14.28
2019-01-02T19:28:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T19:29:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T19:30:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T19:31:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T19:32:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T19:33:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T19:34:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T19:35:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T19:36:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T19:37:00.000Z,3.65,221.73,-31.45,14.27
2019-01-02T19:38:00.000Z,3.62,221.73,-31.45,14.27
2019-01-02T19:39:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T19:40:00.000Z,3.3,221.72,-31.45,14.27
2019-01-02T19:41:00.000Z,3.36,221.73,-31.45,14.27
2019-01-02T19:42:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T19:43:00.000Z,3.21,221.72,-31.45,14.27
2019-01-02T19:44:00.000Z,3.43,221.72,-31.45,14.27
2019-01-02T19:45:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T19:46:00.000Z,3.61,221.72,-31.45,14.27
2019-01-02T19:47:00.000Z,3.28,221.72,-31.45,14.27
2019-01-02T19:48:00.000Z,3.3,221.72,-31.45,14.27
2019-01-02T19:49:00.000Z,3.18,221.72,-31.45,14.27
2019-01-02T19:50:00.000Z,3.34,221.72,-31.44,14.27
2019-01-02T19:51:00.000Z,3.53,221.72,-31.44,14.27
2019-01-02T19:52:00.000Z,3.37,221.72,-31.44,14.27
2019-01-02T19:53:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T19:54:00.000Z,3.55,221.72,-31.44,14.27
2019-01-02T19:55:00.000Z,3.67,221.72,-31.44,14.27
2019-01-02T19:56:00.000Z,3.46,221.72,-31.44,14.27
2019-01-02T19:57:00.000Z,3.39,221.72,-31.44,14.27
2019-01-02T19:58:00.000Z,3.38,221.72,-31.44,14.27
2019-01-02T19:59:00.000Z,3.25,221.72,-31.44,14.27
2019-01-02T20:00:00.000Z,3.35,221.72,-31.44,14.27
2019-01-02T20:01:00.000Z,3.73,221.72,-31.44,14.26
2019-01-02T20:02:00.000Z,3.68,221.72,-31.44,14.26
2019-01-02T20:03:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T20:04:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T20:05:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T20:06:00.000Z,3.66,221.72,-31.43,14.26
2019-01-02T20:07:00.000Z,3.23,221.72,-31.43,14.26
2019-01-02T20:08:00.000Z,3.04,221.72,-31.43,14.26
2019-01-02T20:09:00.000Z,3.18,221.72,-31.43,14.26
2019-01-02T20:10:00.000Z,3.25,221.72,-31.43,14.26
2019-01-02T20:11:00.000Z,3.26,221.72,-31.43,14.26
2019-01-02T20:12:00.000Z,3.33,221.72,-31.43,14.26
2019-01-02T20:13:00.000Z,3.05,221.72,-31.43,14.26
2019-01-02T20:14:00.000Z,3.04,221.72,-31.43,14.26
2019-01-02T20:15:00.000Z,3,221.72,-31.43,14.26
2019-01-02T20:16:00.000Z,3.02,221.72,-31.43,14.26
2019-01-02T20:17:00.000Z,3.38,221.72,-31.42,14.26
2019-01-02T20:18:00.000Z,3.38,221.72,-31.42,14.26
2019-01-02T20:19:00.000Z,3.39,221.72,-31.42,14.26
2019-01-02T20:20:00.000Z,3.2,221.72,-31.42,14.25
2019-01-02T20:21:00.000Z,3.06,221.72,-31.42,14.25
2019-01-02T20:22:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T20:23:00.000Z,3.23,221.72,-31.42,14.25
2019-01-02T20:24:00.000Z,3.02,221.72,-31.42,14.25
2019-01-02T20:25:00.000Z,3.03,221.72,-31.42,14.25
2019-01-02T20:26:00.000Z,3.1,221.72,-31.42,14.25
2019-01-02T20:27:00.000Z,3.1,221.72,-31.42,14.25
2019-01-02T20:28:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T20:29:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T20:30:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T20:31:00.000Z,3.32,221.72,-31.41,14.25
2019-01-02T20:32:00.000Z,3.32,221.72,-31.41,14.25
2019-01-02T20:33:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T20:34:00.000Z,3.14,221.72,-31.41,14.25
2019-01-02T20:35:00.000Z,3.35,221.72,-31.41,14.25
2019-01-02T20:36:00.000Z,3.37,221.72,-31.41,14.25
2019-01-02T20:37:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T20:38:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T20:39:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T20:40:00.000Z,3.76,221.72,-31.4,14.24
2019-01-02T20:41:00.000Z,3.83,221.72,-31.4,14.24
2019-01-02T20:42:00.000Z,4.16,221.72,-31.4,14.24
2019-01-02T20:43:00.000Z,3.68,221.72,-31.4,14.24
2019-01-02T20:44:00.000Z,3.59,221.72,-31.4,14.24
2019-01-02T20:45:00.000Z,3.59,221.72,-31.4,14.24
2019-01-02T20:46:00.000Z,3.74,221.72,-31.4,14.24
2019-01-02T20:47:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T20:48:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T20:49:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T20:50:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T20:51:00.000Z,3.86,221.72,-31.39,14.24
2019-01-02T20:52:00.000Z,3.86,221.72,-31.39,14.24
2019-01-02T20:53:00.000Z,3.68,221.72,-31.39,14.24
2019-01-02T20:54:00.000Z,3.68,221.72,-31.39,14.24
2019-01-02T20:55:00.000Z,3.52,221.72,-31.39,14.24
2019-01-02T20:56:00.000Z,3.68,221.72,-31.39,14.24
2019-01-02T20:57:00.000Z,3.84,221.72,-31.39,14.24
2019-01-02T20:58:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T20:59:00.000Z,3.71,221.72,-31.39,14.24
2019-01-02T21:00:00.000Z,3.71,221.72,-31.39,14.24
2019-01-02T21:01:00.000Z,3.9,221.72,-31.39,14.24
2019-01-02T21:02:00.000Z,4.02,221.72,-31.39,14.23
2019-01-02T21:03:00.000Z,3.94,221.72,-31.39,14.23
2019-01-02T21:04:00.000Z,3.84,221.72,-31.39,14.23
2019-01-02T21:05:00.000Z,4.38,221.72,-31.39,14.23
2019-01-02T21:06:00.000Z,3.89,221.72,-31.38,14.23
2019-01-02T21:07:00.000Z,4.25,221.72,-31.38,14.23
2019-01-02T21:08:00.000Z,4.18,221.72,-31.38,14.23
2019-01-02T21:09:00.000Z,4.28,221.72,-31.38,14.23
2019-01-02T21:10:00.000Z,3.82,221.72,-31.38,14.23
2019-01-02T21:11:00.000Z,3.68,221.72,-31.38,14.23
2019-01-02T21:12:00.000Z,3.63,221.72,-31.38,14.23
2019-01-02T21:13:00.000Z,3.98,221.72,-31.38,14.23
2019-01-02T21:14:00.000Z,3.97,221.72,-31.38,14.23
2019-01-02T21:15:00.000Z,3.86,221.72,-31.38,14.23
2019-01-02T21:16:00.000Z,4.12,221.72,-31.38,14.23
2019-01-02T21:17:00.000Z,4.12,221.72,-31.38,14.23
2019-01-02T21:18:00.000Z,4.1,221.72,-31.38,14.23
2019-01-02T21:19:00.000Z,3.96,221.72,-31.39,14.23
2019-01-02T21:20:00.000Z,3.96,221.72,-31.39,14.23
2019-01-02T21:21:00.000Z,4.23,221.71,-31.37,14.22
2019-01-02T21:22:00.000Z,4.24,221.71,-31.37,14.22
2019-01-02T21:23:00.000Z,4.23,221.72,-31.37,14.22
2019-01-02T21:24:00.000Z,4.18,221.72,-31.37,14.22
2019-01-02T21:25:00.000Z,4.22,221.71,-31.37,14.22
2019-01-02T21:26:00.000Z,4.19,221.7,-31.37,14.22
2019-01-02T21:27:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T21:28:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T21:29:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T21:30:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T21:31:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T21:32:00.000Z,4.51,221.7,-31.36,14.22
2019-01-02T21:33:00.000Z,4.51,221.7,-31.36,14.22
2019-01-02T21:34:00.000Z,4.51,221.7,-31.36,14.22
2019-01-02T21:35:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T21:36:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T21:37:00.000Z,4.86,221.7,-31.36,14.22
2019-01-02T21:38:00.000Z,4.86,221.7,-31.36,14.22
2019-01-02T21:39:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T21:40:00.000Z,4.26,221.7,-31.36,14.22
2019-01-02T21:41:00.000Z,4.26,221.7,-31.36,14.22
2019-01-02T21:42:00.000Z,4.17,221.7,-31.36,14.22
2019-01-02T21:43:00.000Z,4.33,221.7,-31.36,14.22
2019-01-02T21:44:00.000Z,4.61,221.7,-31.36,14.22
2019-01-02T21:45:00.000Z,4.6,221.7,-31.36,14.22
2019-01-02T21:46:00.000Z,4.52,221.7,-31.36,14.22
2019-01-02T21:47:00.000Z,4.24,221.7,-31.36,14.21
2019-01-02T21:48:00.000Z,4.36,221.7,-31.36,14.21
2019-01-02T21:49:00.000Z,4.99,221.7,-31.36,14.21
2019-01-02T21:50:00.000Z,4.42,221.7,-31.36,14.21
2019-01-02T21:51:00.000Z,4.33,221.7,-31.36,14.21
2019-01-02T21:52:00.000Z,4.67,221.7,-31.35,14.21
2019-01-02T21:53:00.000Z,4.21,221.7,-31.35,14.21
2019-01-02T21:54:00.000Z,4.2,221.7,-31.35,14.21
2019-01-02T21:55:00.000Z,3.98,221.7,-31.35,14.21
2019-01-02T21:56:00.000Z,4.03,221.7,-31.35,14.21
2019-01-02T21:57:00.000Z,4.16,221.7,-31.35,14.21
2019-01-02T21:58:00.000Z,4.17,221.7,-31.35,14.21
2019-01-02T21:59:00.000Z,4.15,221.7,-31.35,14.21
2019-01-02T22:00:00.000Z,4.14,221.7,-31.35,14.21
2019-01-02T22:01:00.000Z,4.04,221.7,-31.35,14.21
2019-01-02T22:02:00.000Z,3.86,221.7,-31.35,14.21
2019-01-02T22:03:00.000Z,3.86,221.7,-31.35,14.21
2019-01-02T22:04:00.000Z,3.95,221.7,-31.35,14.21
2019-01-02T22:05:00.000Z,4.27,221.7,-31.34,14.21
2019-01-02T22:06:00.000Z,4.23,221.7,-31.34,14.21
2019-01-02T22:07:00.000Z,4.29,221.7,-31.34,14.21
2019-01-02T22:08:00.000Z,4.17,221.7,-31.34,14.2
2019-01-02T22:09:00.000Z,3.99,221.7,-31.34,14.2
2019-01-02T22:10:00.000Z,3.99,221.7,-31.34,14.2
2019-01-02T22:11:00.000Z,4.05,221.7,-31.34,14.2
2019-01-02T22:12:00.000Z,4.26,221.7,-31.34,14.2
2019-01-02T22:13:00.000Z,4.53,221.7,-31.34,14.2
2019-01-02T22:14:00.000Z,4.02,221.7,-31.34,14.2
2019-01-02T22:15:00.000Z,4.02,221.7,-31.34,14.2
2019-01-02T22:16:00.000Z,3.91,221.7,-31.34,14.2
2019-01-02T22:17:00.000Z,4.47,221.7,-31.34,14.2
2019-01-02T22:18:00.000Z,4.42,221.7,-31.34,14.2
2019-01-02T22:19:00.000Z,3.79,221.7,-31.33,14.2
2019-01-02T22:20:00.000Z,3.55,221.7,-31.33,14.2
2019-01-02T22:21:00.000Z,3.79,221.7,-31.33,14.2
2019-01-02T22:22:00.000Z,3.67,221.7,-31.33,14.2
2019-01-02T22:23:00.000Z,3.99,221.7,-31.33,14.2
2019-01-02T22:24:00.000Z,3.87,221.7,-31.33,14.2
2019-01-02T22:25:00.000Z,4.11,221.7,-31.33,14.2
2019-01-02T22:26:00.000Z,4.27,221.7,-31.33,14.2
2019-01-02T22:27:00.000Z,3.9,221.7,-31.33,14.2
2019-01-02T22:28:00.000Z,3.66,221.7,-31.33,14.2
2019-01-02T22:29:00.000Z,3.4,221.7,-31.33,14.2
2019-01-02T22:30:00.000Z,3.4,221.7,-31.33,14.2
2019-01-02T22:31:00.000Z,3.8,221.7,-31.33,14.19
2019-01-02T22:32:00.000Z,4.17,221.7,-31.33,14.19
2019-01-02T22:33:00.000Z,3.67,221.7,-31.32,14.19
2019-01-02T22:34:00.000Z,3.61,221.7,-31.32,14.19
2019-01-02T22:35:00.000Z,3.51,221.7,-31.32,14.19
2019-01-02T22:36:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T22:37:00.000Z,3.51,221.7,-31.32,14.19
2019-01-02T22:38:00.000Z,3.51,221.7,-31.32,14.19
2019-01-02T22:39:00.000Z,3.71,221.7,-31.32,14.19
2019-01-02T22:40:00.000Z,3.71,221.7,-31.32,14.19
2019-01-02T22:41:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T22:42:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T22:43:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T22:44:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T22:45:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T22:46:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T22:47:00.000Z,4.52,221.7,-31.32,14.19
2019-01-02T22:48:00.000Z,4.36,221.7,-31.32,14.19
2019-01-02T22:49:00.000Z,4.12,221.7,-31.31,14.19
2019-01-02T22:50:00.000Z,4.18,221.7,-31.31,14.19
2019-01-02T22:51:00.000Z,4.7,221.7,-31.31,14.19
2019-01-02T22:52:00.000Z,4.33,221.7,-31.31,14.19
2019-01-02T22:53:00.000Z,4.33,221.7,-31.31,14.19
2019-01-02T22:54:00.000Z,3.93,221.7,-31.31,14.19
2019-01-02T22:55:00.000Z,4.58,221.7,-31.31,14.19
2019-01-02T22:56:00.000Z,4.61,221.7,-31.31,14.19
2019-01-02T22:57:00.000Z,4.41,221.7,-31.31,14.18
2019-01-02T22:58:00.000Z,5.01,221.7,-31.31,14.18
2019-01-02T22:59:00.000Z,4.91,221.7,-31.31,14.18
2019-01-02T23:00:00.000Z,4.54,221.7,-31.31,14.18
2019-01-02T23:01:00.000Z,4.96,221.7,-31.31,14.18
2019-01-02T23:02:00.000Z,4.73,221.7,-31.31,14.18
2019-01-02T23:03:00.000Z,4.83,221.7,-31.3,14.18
2019-01-02T23:04:00.000Z,4.74,221.7,-31.3,14.18
2019-01-02T23:05:00.000Z,4.78,221.7,-31.29,14.17
2019-01-02T23:06:00.000Z,5.25,221.7,-31.29,14.17
2019-01-02T23:07:00.000Z,5.08,221.7,-31.3,14.18
2019-01-02T23:08:00.000Z,4.77,221.7,-31.3,14.18
2019-01-02T23:09:00.000Z,4.52,221.7,-31.3,14.18
2019-01-02T23:10:00.000Z,4.35,221.7,-31.3,14.18
2019-01-02T23:11:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T23:12:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T23:13:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T23:14:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T23:15:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T23:16:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T23:17:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T23:18:00.000Z,4.63,221.7,-31.29,14.17
2019-01-02T23:19:00.000Z,4.62,221.7,-31.29,14.17
2019-01-02T23:20:00.000Z,4.42,221.7,-31.29,14.17
2019-01-02T23:21:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T23:22:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T23:23:00.000Z,4.46,221.69,-31.28,14.17
2019-01-02T23:24:00.000Z,4.44,221.7,-31.29,14.17
2019-01-02T23:25:00.000Z,4.4,221.69,-31.28,14.17
2019-01-02T23:26:00.000Z,4.56,221.69,-31.28,14.17
2019-01-02T23:27:00.000Z,4.82,221.69,-31.28,14.17
2019-01-02T23:28:00.000Z,5.42,221.7,-31.29,14.17
2019-01-02T23:29:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T23:30:00.000Z,4.8,221.7,-31.29,14.17
2019-01-02T23:31:00.000Z,4.68,221.7,-31.29,14.17
2019-01-02T23:32:00.000Z,4.4,221.69,-31.28,14.17
2019-01-02T23:33:00.000Z,4.52,221.69,-31.28,14.17
2019-01-02T23:34:00.000Z,3.83,221.69,-31.27,14.16
2019-01-02T23:35:00.000Z,3.94,221.69,-31.27,14.16
2019-01-02T23:36:00.000Z,4.24,221.69,-31.27,14.16
2019-01-02T23:37:00.000Z,4.36,221.69,-31.28,14.17
2019-01-02T23:38:00.000Z,4.06,221.69,-31.27,14.16
2019-01-02T23:39:00.000Z,4.84,221.69,-31.28,14.17
2019-01-02T23:40:00.000Z,4.31,221.69,-31.27,14.16
2019-01-02T23:41:00.000Z,4.66,221.69,-31.28,14.16
2019-01-02T23:42:00.000Z,4.29,221.69,-31.28,14.16
2019-01-02T23:43:00.000Z,4.02,221.69,-31.27,14.16
2019-01-02T23:44:00.000Z,3.62,221.69,-31.27,14.16
2019-01-02T23:45:00.000Z,4.76,221.69,-31.28,14.17
2019-01-02T23:46:00.000Z,4.76,221.69,-31.28,14.17
2019-01-02T23:47:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T23:48:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T23:49:00.000Z,4.68,221.69,-31.28,14.16
2019-01-02T23:50:00.000Z,4.68,221.69,-31.28,14.16
2019-01-02T23:51:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T23:52:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T23:53:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T23:54:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T23:55:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T23:56:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T23:57:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T23:58:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-02T23:59:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T00:00:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T00:01:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T00:02:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T00:03:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T00:04:00.000Z,4.8,210.17,96.99,-6.12
2019-01-03T00:05:00.000Z,4.68,210.16,96.98,-6.12
2019-01-03T00:06:00.000Z,4.6,210.15,96.97,-6.13
2019-01-03T00:07:00.000Z,4.55,210.15,96.97,-6.13
2019-01-03T00:08:00.000Z,4.55,210.15,96.97,-6.13
2019-01-03T00:09:00.000Z,4.55,210.15,96.97,-6.13
2019-01-03T00:10:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T00:11:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T00:12:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T00:13:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T00:14:00.000Z,4.65,210.17,96.99,-6.12
2019-01-03T00:15:00.000Z,4.65,210.17,96.99,-6.12
2019-01-03T00:16:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T00:17:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T00:18:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T00:19:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T00:20:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T00:21:00.000Z,999.99,9999.99,9999.99,9999.99
2019-01-03T00:22:00.000Z,4.59,210.15,96.97,-6.13
2019-01-03T00:23:00.000Z,4.56,210.16,96.98,-6.13
2019-01-03T00:24:00.000Z,4.52,210.17,96.99,-6.12
2019-01-03T00:25:00.000Z,999.99,9999.99,9999.99,9999.99
